ID_Zona	Tipo_Familia	Tipo_Pareja	Tipo_Soltero	Educacion_Superior	Educacion_Media	Educacion_Baja	Poblacion_Empresario	Poblacion_Funcionario	Poblacion_Trabajador_Cualificado	Poblacion_Trabajador_No_Cualificado	Vivienda_Propiedad	Vivienda_Alquiler	Medico_Seguro_Privado	Medico_Seguridad_Social	Ingresos_Mas_De_40000	Ingresos_De_20000_Hasta_40000	Ingresos_Hasta_20000
Z1098	15.73	49.93	34.34	26.44	44.11	29.44	41.23	33.95	1.51	23.31	68.95	31.05	54.15	45.85	0.0	4.81	95.19
Z1099	15.13	37.45	47.42	7.47	14.9	77.63	1.88	29.83	27.96	40.34	45.45	54.55	0.0	100.0	0.0	7.93	92.07
Z1101	31.0	0.0	69.0	54.81	0.0	45.19	0.0	100.0	0.0	0.0	54.61	45.39	0.0	100.0	0.0	0.0	100.0
Z1102	46.56	39.46	13.98	15.74	32.84	51.43	16.79	22.04	31.07	30.1	69.93	30.07	15.21	84.79	6.99	6.87	86.14
Z1103	65.11	21.86	13.03	16.29	41.45	42.27	23.31	29.4	22.43	24.86	98.88	1.12	30.73	69.27	0.0	3.71	96.29
Z1104	39.75	44.3	15.94	13.65	55.97	30.38	27.08	30.6	17.4	24.92	97.75	2.25	26.74	73.26	0.0	20.12	79.88
Z1105	41.73	39.36	18.91	39.76	14.21	46.03	31.2	19.83	26.03	22.94	92.92	7.08	26.47	73.53	0.0	8.42	91.59
Z1106	26.69	54.64	18.67	12.34	35.86	51.79	14.75	21.17	28.54	35.54	98.32	1.68	31.86	68.14	0.0	6.5	93.5
Z1107	37.6	48.43	13.97	17.51	54.34	28.15	15.54	40.56	24.74	19.15	93.14	6.86	33.37	66.63	0.0	8.2	91.8
Z1108	49.24	50.76	0.0	0.0	53.84	46.16	25.78	44.04	1.45	28.73	50.16	49.84	8.01	91.99	4.52	0.0	95.48
Z1109	70.03	24.69	5.28	14.25	53.02	32.73	20.1	51.2	1.69	27.01	15.4	84.6	13.48	86.52	0.0	0.0	100.01
Z1111	7.86	78.01	14.14	13.51	30.77	55.72	44.78	16.84	18.61	19.76	18.08	81.92	42.14	57.86	0.0	8.54	91.46
Z1112	35.7	48.28	16.02	9.73	21.51	68.77	1.89	31.29	22.05	44.78	0.0	100.0	8.78	91.22	0.0	9.59	90.41
Z1114	43.82	56.18	0.0	33.88	66.12	0.0	78.03	0.0	0.0	21.97	100.0	0.0	67.63	32.37	0.0	66.0	34.0
Z1115	30.3	69.7	0.0	44.14	55.86	0.0	94.34	0.0	0.0	5.66	100.0	0.0	66.4	33.6	0.0	98.53	1.47
Z1116	49.38	41.45	9.17	9.31	15.98	74.7	24.51	4.77	49.4	21.31	83.89	16.11	17.4	82.6	1.59	0.0	98.41
Z1117	50.04	44.75	5.21	6.96	32.55	60.49	28.56	1.16	43.73	26.55	82.52	17.48	15.05	84.95	5.32	0.0	94.68
Z1118	47.37	50.98	1.64	40.74	43.29	15.97	70.36	18.88	8.29	2.47	100.0	0.0	69.03	30.97	0.0	18.65	81.34
Z1119	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	54.87	45.13	0.0	100.0	12.91	87.09	0.0	0.0	100.0
Z1120	66.22	25.69	8.09	5.83	87.11	7.06	28.81	64.46	4.36	2.36	15.32	84.68	27.99	72.01	0.0	6.67	93.34
Z1121	65.16	26.59	8.25	21.49	46.53	31.98	34.79	46.2	13.07	5.94	83.19	16.81	42.08	57.92	0.0	6.55	93.45
Z1122	46.41	30.94	22.65	7.63	28.36	64.01	5.5	18.3	34.78	41.43	56.37	43.63	17.48	82.52	0.0	1.72	98.28
Z1123	38.64	40.93	20.43	17.21	45.7	37.1	25.25	30.93	12.0	31.84	4.03	95.97	28.42	71.58	0.0	0.0	100.0
Z1124	29.6	67.82	2.58	4.83	3.48	91.69	4.28	7.76	37.63	50.32	95.8	4.2	14.2	85.8	5.82	0.0	94.18
Z1125	82.4	8.08	9.51	29.0	69.87	1.13	56.26	29.72	7.03	6.98	94.75	5.25	86.37	13.63	1.24	20.1	78.67
Z1126	7.09	24.29	68.62	21.55	36.73	41.72	22.09	31.08	14.68	32.15	7.88	92.12	9.58	90.42	0.0	1.56	98.44
Z1127	10.37	44.71	44.92	6.34	62.7	30.95	1.37	44.63	2.22	51.78	6.84	93.16	1.23	98.77	5.3	0.0	94.7
Z1129	30.65	69.35	0.0	67.75	32.25	0.0	0.0	70.32	29.68	0.0	100.0	0.0	16.22	83.78	0.0	0.0	100.0
Z1130	13.37	57.2	29.43	22.17	48.37	29.46	38.56	37.89	13.8	9.76	31.64	68.36	17.35	82.65	0.0	9.18	90.81
Z1134	52.0	48.0	0.0	58.71	26.88	14.41	58.77	21.35	13.66	6.22	100.0	0.0	79.93	20.07	15.25	36.03	48.72
Z1135	16.0	42.42	41.58	39.62	27.85	32.53	24.17	41.91	9.3	24.61	32.35	67.65	29.15	70.85	0.0	4.6	95.41
Z1136	5.68	55.86	38.46	0.0	9.3	90.7	7.75	20.85	24.4	47.0	66.25	33.75	0.0	100.0	0.0	0.0	100.0
Z1139	11.38	46.13	42.49	32.62	34.61	32.77	69.78	16.0	14.22	0.0	71.88	28.12	87.01	12.99	0.0	0.0	100.0
Z1140	6.69	15.47	77.85	12.66	43.06	44.28	72.8	13.78	13.42	0.0	91.81	8.19	87.45	12.55	0.0	0.0	100.0
Z1141	1.12	62.32	36.56	40.12	29.59	30.29	32.97	52.99	4.85	9.19	55.99	44.01	61.11	38.89	6.06	27.79	66.15
Z1142	100.0	0.0	0.0	0.0	42.76	57.24	0.0	69.13	30.87	0.0	79.32	20.68	30.79	69.21	0.0	0.0	100.0
Z1143	75.1	18.27	6.63	2.75	39.2	58.05	23.7	28.17	21.01	27.13	71.34	28.66	32.77	67.23	2.23	1.47	96.3
Z1144	42.48	26.7	30.81	0.0	57.99	42.01	26.3	0.0	61.13	12.57	100.0	0.0	31.44	68.56	0.0	11.78	88.22
Z1146	18.4	43.56	38.03	16.3	24.73	58.96	1.02	70.68	8.41	19.9	27.52	72.48	26.76	73.24	0.0	13.96	86.04
Z1148	17.4	44.82	37.78	11.39	47.58	41.04	31.66	45.26	9.64	13.44	31.69	68.31	31.42	68.58	0.0	8.27	91.72
Z1150	47.08	46.74	6.18	45.86	52.85	1.29	46.16	45.61	0.0	8.23	15.86	84.14	44.86	55.14	0.0	0.0	100.0
Z1151	52.72	42.14	5.13	30.55	67.47	1.98	46.16	48.31	0.0	5.53	28.8	71.2	46.36	53.64	0.0	0.0	100.0
Z1152	70.65	15.68	13.67	3.87	31.7	64.43	2.6	16.36	30.48	50.56	58.57	41.43	84.66	15.34	0.0	14.89	85.11
Z1154	68.47	16.7	14.83	35.63	58.83	5.54	66.4	29.37	0.0	4.23	100.0	0.0	79.44	20.56	0.0	0.0	100.0
Z1155	56.14	35.76	8.1	22.94	44.86	32.2	36.58	32.88	5.57	24.97	43.88	56.12	100.0	0.0	7.02	6.3	86.67
Z1157	73.69	26.31	0.0	50.37	32.61	17.02	39.87	52.07	0.0	8.06	100.0	0.0	57.34	42.66	20.64	18.42	60.95
Z1159	14.85	58.0	27.15	15.54	35.91	48.54	36.61	29.75	20.96	12.68	41.94	58.06	32.31	67.69	0.0	7.85	92.15
Z1160	2.33	43.55	54.12	2.38	54.36	43.26	40.97	18.0	27.07	13.96	34.78	65.22	30.12	69.88	0.0	2.73	97.26
Z1162	39.9	58.33	1.76	6.98	64.45	28.57	3.09	51.04	27.0	18.87	81.35	18.65	30.34	69.66	0.0	0.0	100.0
Z1163	14.09	81.56	4.34	9.38	40.44	50.18	7.94	40.42	26.31	25.33	92.0	8.0	35.48	64.52	0.0	0.0	100.01
Z1166	12.98	15.2	71.82	30.76	38.48	30.76	54.03	13.56	0.0	32.41	32.32	67.68	57.09	42.91	4.34	4.31	91.35
Z1167	28.8	24.35	46.85	4.65	35.71	59.64	2.37	13.08	37.54	47.0	46.77	53.23	5.14	94.86	0.0	0.0	100.0
Z1168	16.23	25.34	58.43	1.27	13.3	85.42	2.98	29.04	25.28	42.7	7.68	92.32	8.49	91.51	0.0	0.0	100.0
Z1169	14.0	40.25	45.74	12.66	44.42	42.93	13.09	34.29	29.34	23.28	12.33	87.67	17.81	82.19	0.0	15.61	84.39
Z1170	49.61	27.2	23.18	18.08	28.0	53.92	22.13	33.9	1.44	42.53	57.61	42.39	25.67	74.33	0.0	6.84	93.17
Z1171	48.18	20.85	30.98	14.67	26.81	58.52	27.42	35.04	11.48	26.06	41.07	58.93	17.98	82.02	0.0	2.05	97.95
Z1172	39.96	29.8	30.23	12.48	12.88	74.65	13.25	13.16	47.74	25.84	54.37	45.63	14.41	85.59	0.0	0.0	100.01
Z1175	31.24	31.62	37.14	9.27	29.19	61.53	21.72	32.3	33.28	12.69	41.6	58.4	27.85	72.15	0.0	6.45	93.55
Z1176	100.0	0.0	0.0	0.0	0.0	100.0	22.18	20.46	37.2	20.17	0.0	100.0	12.21	87.79	0.0	0.0	100.0
Z1177	84.94	15.06	0.0	91.72	6.88	1.4	63.75	18.6	15.46	2.19	100.0	0.0	45.15	54.85	5.78	57.82	36.4
Z1178	66.36	33.64	0.0	39.37	30.71	29.92	14.49	8.59	7.69	69.23	100.0	0.0	46.4	53.6	39.85	20.41	39.73
Z1180	61.5	38.5	0.0	89.84	2.24	7.92	49.47	6.74	4.65	39.14	100.0	0.0	46.68	53.32	5.93	40.82	53.26
Z1181	46.6	53.4	0.0	46.15	0.0	53.85	27.89	16.18	24.78	31.16	100.0	0.0	14.07	85.93	0.0	3.42	96.58
Z1182	39.16	38.34	22.5	22.49	13.8	63.71	29.21	21.36	28.14	21.28	27.69	72.31	16.54	83.46	0.0	9.64	90.37
Z1183	42.1	44.62	13.28	15.03	46.13	38.84	18.59	24.19	6.96	50.26	95.01	4.99	71.7	28.3	2.96	15.26	81.78
Z1184	93.16	6.84	0.0	0.0	7.88	92.12	88.51	1.43	0.0	10.06	93.33	6.67	25.87	74.13	0.0	0.0	100.0
Z1185	66.98	33.02	0.0	0.0	17.57	82.43	42.11	20.28	0.0	37.6	77.43	22.57	25.95	74.05	0.0	0.0	100.0
Z1186	57.5	42.5	0.0	0.0	33.34	66.66	3.71	28.62	0.0	67.67	64.6	35.4	30.26	69.74	0.0	0.0	100.0
Z1188	39.25	47.67	13.08	26.85	41.87	31.28	50.66	27.4	17.31	4.63	44.94	55.06	69.5	30.5	0.0	14.89	85.11
Z1189	32.11	53.39	14.5	17.92	36.04	46.04	11.93	29.61	43.94	14.52	21.19	78.81	25.34	74.66	0.0	0.0	100.0
Z1190	87.86	12.14	0.0	21.17	56.95	21.87	19.05	57.13	22.28	1.54	93.38	6.62	44.57	55.43	6.76	6.39	86.84
Z1191	86.26	13.74	0.0	35.1	48.02	16.88	24.98	44.1	26.05	4.87	93.3	6.7	43.77	56.23	6.11	13.76	80.13
Z1192	82.31	17.69	0.0	57.92	24.96	17.12	32.55	45.99	16.73	4.73	97.08	2.92	41.45	58.55	9.25	30.93	59.82
Z1194	69.16	30.84	0.0	31.24	65.77	2.99	29.69	40.64	9.78	19.89	90.59	9.41	45.33	54.67	5.21	2.78	92.02
Z1195	43.68	56.32	0.0	27.92	66.54	5.54	29.61	45.45	4.93	20.01	79.81	20.19	42.88	57.12	8.1	20.41	71.49
Z1196	60.39	37.2	2.41	14.68	50.03	35.29	29.83	28.19	27.63	14.36	67.16	32.84	42.69	57.31	0.0	11.81	88.18
Z1197	40.09	38.28	21.63	8.13	32.23	59.64	14.77	18.48	17.84	48.91	92.24	7.76	43.42	56.58	1.14	7.18	91.68
Z1198	54.88	29.93	15.19	6.98	62.86	30.17	32.88	8.38	18.47	40.27	67.24	32.76	54.28	45.72	0.0	3.3	96.7
Z1199	54.69	29.78	15.54	18.94	41.11	39.95	36.64	18.92	20.0	24.44	67.9	32.1	38.22	61.78	9.27	15.24	75.49
Z1200	0.0	59.21	40.79	0.0	0.0	100.0	37.44	15.8	29.79	16.97	60.39	39.61	41.69	58.31	0.0	0.0	100.0
Z1201	62.29	32.55	5.17	40.84	41.12	18.04	37.53	41.51	11.54	9.42	92.04	7.96	43.84	56.16	0.0	3.38	96.62
Z1203	69.96	28.74	1.3	40.55	44.98	14.47	55.67	35.6	6.54	2.19	91.41	8.59	55.19	44.81	4.45	21.38	74.17
Z1204	28.62	55.1	16.28	17.98	29.97	52.05	15.59	48.09	29.62	6.7	55.65	44.35	40.53	59.47	0.0	8.44	91.55
Z1206	7.87	77.93	14.2	9.02	48.36	42.62	8.34	49.17	4.02	38.47	0.0	100.0	4.81	95.19	0.0	16.86	83.15
Z1207	50.69	35.7	13.61	2.01	34.04	63.96	16.83	26.15	33.47	23.54	47.4	52.6	20.89	79.11	7.61	4.52	87.87
Z1208	44.07	39.81	16.12	18.4	30.72	50.88	19.06	16.92	31.44	32.59	73.56	26.44	45.49	54.51	1.6	21.35	77.04
Z1210	57.92	34.96	7.13	38.86	31.32	29.82	26.31	52.14	3.3	18.25	97.01	2.99	25.69	74.31	0.0	8.16	91.85
Z1211	71.45	7.89	20.66	26.17	25.12	48.72	19.64	54.68	6.53	19.15	91.97	8.03	17.04	82.96	0.0	4.55	95.46
Z1212	100.0	0.0	0.0	19.14	0.0	80.86	0.0	31.17	0.0	68.83	100.0	0.0	56.26	43.74	0.0	15.61	84.39
Z1213	100.0	0.0	0.0	53.15	46.85	0.0	19.93	64.18	0.0	15.89	100.0	0.0	56.39	43.61	0.0	19.19	80.81
Z1214	39.03	60.97	0.0	0.0	58.74	41.26	43.46	28.85	1.37	26.31	12.34	87.66	61.79	38.21	0.0	0.0	100.0
Z1215	54.63	42.74	2.63	38.89	47.06	14.06	46.48	23.93	5.56	24.02	55.06	44.94	58.45	41.55	0.0	2.32	97.68
Z1217	75.84	19.11	5.06	26.21	54.08	19.71	21.64	59.25	15.75	3.36	96.78	3.22	44.21	55.79	0.0	0.0	100.0
Z1218	24.16	42.09	33.74	0.0	29.52	70.48	6.59	40.15	16.05	37.22	56.44	43.56	0.0	100.0	0.0	0.0	100.0
Z1219	56.56	25.53	17.9	8.57	33.46	57.98	4.3	32.62	29.26	33.82	7.94	92.06	32.9	67.1	0.0	3.4	96.6
Z1220	29.41	37.4	33.18	8.53	73.88	17.59	21.66	57.66	3.45	17.23	20.06	79.94	31.72	68.28	0.0	7.56	92.43
Z1221	29.79	39.24	30.97	11.9	56.55	31.54	22.42	52.03	4.74	20.82	11.95	88.05	30.66	69.34	0.0	9.78	90.22
Z1222	8.66	24.6	66.75	33.0	14.98	52.02	42.31	20.08	16.76	20.85	42.52	57.48	60.52	39.48	0.0	0.0	99.99
Z1225	37.99	28.76	33.26	15.02	40.45	44.54	20.61	43.63	13.6	22.16	61.16	38.84	29.91	70.09	0.0	5.48	94.52
Z1226	3.96	64.67	31.38	2.47	65.41	32.12	32.79	41.75	5.33	20.13	48.6	51.4	43.57	56.43	0.0	7.96	92.05
Z1227	5.16	57.57	37.27	6.2	53.37	40.43	33.59	45.42	6.13	14.86	29.94	70.06	46.61	53.39	0.0	7.32	92.68
Z1229	17.67	59.55	22.77	13.63	22.53	63.84	24.01	14.9	38.07	23.02	0.0	100.0	18.98	81.02	0.0	7.86	92.13
Z1231	31.91	56.34	11.75	5.91	4.03	90.06	13.69	32.88	31.33	22.09	71.53	28.47	14.96	85.04	2.39	2.73	94.88
Z1232	36.05	44.92	19.03	2.67	59.93	37.39	30.62	24.54	8.77	36.07	27.58	72.42	45.67	54.33	0.0	10.09	89.91
Z1233	40.28	55.37	4.35	7.56	5.3	87.14	14.01	7.61	53.67	24.71	87.18	12.82	14.71	85.29	5.27	0.0	94.73
Z1237	57.61	42.39	0.0	0.0	3.27	96.73	0.0	26.28	0.0	73.72	4.17	95.83	18.82	81.18	0.0	0.0	100.0
Z1238	45.37	54.63	0.0	0.0	9.54	90.46	0.0	32.4	0.0	67.6	2.73	97.27	18.19	81.81	0.0	0.0	100.0
Z1239	37.92	62.08	0.0	0.0	31.67	68.33	0.0	44.44	0.0	55.56	83.58	16.42	18.37	81.63	0.0	0.0	100.0
Z1240	28.1	9.34	62.56	7.23	3.26	89.52	66.18	33.82	0.0	0.0	31.79	68.21	19.68	80.32	0.0	0.0	100.0
Z1241	6.45	40.65	52.9	43.46	51.43	5.1	58.17	41.83	0.0	0.0	8.59	91.41	17.31	82.69	0.0	0.0	100.0
Z1242	57.19	42.81	0.0	0.0	100.0	0.0	73.27	21.35	2.43	2.96	100.0	0.0	43.2	56.8	4.19	12.39	83.42
Z1243	45.96	43.17	10.87	35.43	54.81	9.76	25.35	65.64	6.96	2.05	94.31	5.69	43.36	56.64	5.27	42.06	52.67
Z1244	46.03	45.15	8.81	65.31	30.25	4.44	49.18	39.26	7.03	4.53	85.08	14.92	38.64	61.36	7.89	18.09	74.02
Z1245	4.7	87.26	8.04	71.55	20.85	7.6	78.14	7.36	5.83	8.67	94.36	5.64	43.06	56.94	32.7	28.01	39.29
Z1247	16.12	69.12	14.76	22.07	29.49	48.44	42.35	14.83	37.39	5.43	86.88	13.12	44.69	55.31	4.5	28.46	67.04
Z1248	0.0	66.07	33.93	68.37	0.0	31.63	73.73	18.39	4.96	2.92	32.18	67.82	39.54	60.46	6.33	18.37	75.31
Z1249	10.37	43.35	46.28	47.83	11.83	40.34	57.45	16.27	22.49	3.78	93.12	6.88	39.15	60.85	7.08	30.21	62.7
Z1250	21.72	43.87	34.41	8.51	51.99	39.5	31.92	40.09	8.08	19.91	55.82	44.18	28.65	71.35	0.0	9.07	90.93
Z1251	81.87	18.13	0.0	38.33	46.27	15.4	62.34	27.2	2.93	7.52	96.64	3.36	57.9	42.1	3.08	14.88	82.04
Z1252	95.04	4.96	0.0	55.2	36.52	8.28	55.68	40.57	3.76	0.0	100.0	0.0	55.04	44.96	0.0	7.52	92.48
Z1253	48.14	46.22	5.64	6.35	70.2	23.45	10.84	32.03	49.68	7.45	95.22	4.78	18.99	81.01	0.0	0.0	99.99
Z1254	8.36	70.27	21.37	13.38	46.38	40.23	25.07	20.93	0.0	54.0	5.74	94.26	20.27	79.73	0.0	0.0	100.0
Z1255	100.0	0.0	0.0	9.38	49.48	41.14	3.28	2.98	27.32	66.42	5.35	94.65	12.95	87.05	1.34	0.0	98.66
Z1257	32.38	40.25	27.36	0.0	20.21	79.79	7.86	28.9	25.39	37.86	60.87	39.13	0.0	100.0	0.0	0.0	100.0
Z1258	38.4	13.49	48.11	0.0	45.67	54.33	24.82	21.92	14.36	38.89	43.83	56.17	0.0	100.0	0.0	0.0	99.99
Z1259	29.43	64.34	6.22	44.97	35.21	19.82	67.22	20.77	12.01	0.0	100.0	0.0	100.0	0.0	0.0	4.35	95.65
Z1260	20.5	60.97	18.54	26.86	59.69	13.45	35.7	56.5	4.69	3.11	7.04	92.96	27.34	72.66	0.0	26.08	73.92
Z1264	48.31	51.69	0.0	0.0	0.0	100.0	36.22	33.24	15.25	15.3	0.0	100.0	15.92	84.08	0.0	0.0	100.0
Z1265	45.08	54.92	0.0	0.0	0.0	100.0	57.0	0.0	0.0	43.0	0.0	100.0	17.89	82.11	0.0	0.0	100.0
Z1266	51.68	41.22	7.1	11.45	34.63	53.92	28.99	28.84	17.8	24.37	56.99	43.01	14.78	85.22	0.0	0.0	99.99
Z1267	30.1	19.68	50.22	2.09	43.32	54.59	28.86	33.79	19.47	17.87	68.5	31.5	13.15	86.85	2.56	13.71	83.74
Z1270	66.88	15.79	17.33	16.9	43.91	39.19	43.3	27.66	10.9	18.14	100.0	0.0	56.36	43.64	0.0	0.0	100.0
Z1272	52.12	32.13	15.75	40.43	59.57	0.0	37.08	0.0	0.0	62.92	68.31	31.69	45.85	54.15	0.0	0.0	100.0
Z1273	17.83	82.17	0.0	0.0	43.43	56.57	18.72	35.21	34.46	11.61	0.0	100.0	28.01	71.99	0.0	20.8	79.2
Z1275	55.01	44.99	0.0	98.28	1.72	0.0	100.0	0.0	0.0	0.0	100.0	0.0	79.53	20.47	0.0	62.19	37.81
Z1276	5.13	8.56	86.31	0.0	44.4	55.6	10.15	20.4	50.38	19.07	86.13	13.87	0.0	100.0	0.0	0.0	100.0
Z1277	17.15	31.84	51.01	32.22	43.42	24.36	41.96	34.36	3.49	20.2	56.56	43.44	42.58	57.42	0.0	6.66	93.33
Z1278	41.84	58.16	0.0	0.0	50.87	49.13	0.0	0.0	54.21	45.79	100.0	0.0	16.68	83.32	0.0	7.02	92.98
Z1280	15.42	35.84	48.74	13.77	53.96	32.26	2.82	69.24	10.5	17.44	5.44	94.56	56.62	43.38	0.0	17.8	82.21
Z1281	51.11	26.7	22.19	4.66	31.04	64.3	18.97	44.93	18.02	18.07	84.4	15.6	39.98	60.02	4.52	5.37	90.12
Z1283	61.52	30.03	8.45	14.14	43.2	42.66	13.42	37.88	20.18	28.53	60.63	39.37	43.44	56.56	0.0	15.45	84.55
Z1284	5.96	84.65	9.38	8.94	42.48	48.58	0.0	1.76	0.0	98.24	48.69	51.31	16.5	83.5	0.0	42.11	57.89
Z1285	15.98	28.79	55.24	21.26	50.12	28.61	6.83	17.3	15.25	60.62	3.25	96.75	7.29	92.71	6.46	0.0	93.55
Z1290	12.45	71.21	16.35	36.17	15.34	48.49	47.81	17.63	18.87	15.69	71.7	28.3	47.28	52.72	0.0	1.44	98.56
Z1291	60.88	39.12	0.0	66.49	28.53	4.98	72.9	16.27	2.67	8.16	100.0	0.0	86.15	13.85	4.08	40.11	55.81
Z1292	74.26	18.9	6.84	49.62	35.3	15.08	69.54	23.48	1.82	5.15	87.55	12.45	56.18	43.82	0.0	18.35	81.65
Z1293	97.04	0.0	2.96	45.85	29.08	25.06	16.5	23.21	43.53	16.76	29.08	70.92	26.33	73.67	0.0	0.0	100.0
Z1294	70.77	29.23	0.0	0.0	0.0	100.0	0.0	27.79	72.21	0.0	100.0	0.0	11.23	88.77	0.0	0.0	100.0
Z1295	65.59	34.41	0.0	0.0	0.0	100.0	21.9	34.16	25.94	17.99	72.86	27.14	14.53	85.47	0.0	56.88	43.12
Z1296	22.45	24.5	53.05	0.0	58.91	41.09	0.0	0.0	100.0	0.0	46.27	53.73	12.52	87.48	0.0	29.05	70.95
Z1297	79.65	17.83	2.52	45.84	31.57	22.59	56.03	18.66	18.58	6.73	81.37	18.63	55.83	44.17	0.0	29.85	70.15
Z1298	79.9	16.99	3.11	19.83	70.19	9.98	40.09	50.12	3.79	6.01	100.0	0.0	41.43	58.57	0.0	2.22	97.77
Z1299	34.88	44.15	20.97	47.33	39.83	12.84	30.14	55.74	7.73	6.39	100.0	0.0	43.07	56.93	0.0	2.3	97.7
Z1300	45.3	40.65	14.04	41.0	42.28	16.72	31.44	52.9	9.32	6.34	100.0	0.0	40.22	59.78	0.0	6.76	93.23
Z1301	67.59	32.41	0.0	6.14	29.54	64.32	8.9	19.89	44.48	26.73	27.62	72.38	19.29	80.71	0.0	13.37	86.64
Z1302	65.93	32.19	1.88	30.85	67.65	1.5	76.62	15.51	0.0	7.87	51.97	48.03	48.14	51.86	0.0	0.0	100.0
Z1303	61.21	31.61	7.18	28.58	57.77	13.65	3.57	29.58	48.89	17.96	100.0	0.0	44.9	55.1	0.0	0.0	100.0
Z1305	49.39	1.96	48.66	7.58	47.67	44.76	5.59	41.61	51.65	1.14	43.51	56.49	1.46	98.54	0.0	2.14	97.86
Z1306	5.91	62.53	31.56	13.47	44.87	41.66	41.13	19.8	2.23	36.84	74.64	25.36	43.37	56.63	0.0	13.5	86.49
Z1307	55.77	23.48	20.75	43.9	39.82	16.27	68.84	16.31	1.17	13.68	97.04	2.96	46.59	53.41	0.0	3.85	96.16
Z1308	53.04	25.55	21.41	4.93	80.92	14.15	5.72	73.3	12.11	8.87	82.08	17.92	25.86	74.14	0.0	0.0	100.0
Z1310	73.36	25.63	1.01	1.45	38.14	60.41	20.38	16.2	31.43	32.0	90.85	9.15	41.0	59.0	0.0	7.66	92.34
Z1312	92.28	7.72	0.0	0.0	50.05	49.95	0.0	51.95	0.0	48.05	32.56	67.44	0.0	100.0	0.0	0.0	100.0
Z1313	12.19	56.46	31.35	18.5	39.31	42.19	60.63	25.17	8.55	5.65	56.17	43.83	33.84	66.16	0.0	3.9	96.1
Z1317	73.27	26.73	0.0	16.19	42.04	41.77	17.02	23.31	59.67	0.0	100.0	0.0	22.74	77.26	0.0	0.0	100.0
Z1319	96.67	0.0	3.33	21.55	15.24	63.22	0.0	33.89	32.06	34.05	0.0	100.0	70.81	29.19	0.0	0.0	100.01
Z1320	35.12	52.19	12.68	0.0	59.38	40.62	0.0	31.78	23.24	44.98	0.0	100.0	0.0	100.0	0.0	14.33	85.67
Z1322	71.73	28.27	0.0	0.0	56.03	43.97	0.0	55.99	44.01	0.0	72.79	27.21	51.68	48.32	0.0	0.0	100.0
Z1326	100.0	0.0	0.0	22.33	74.02	3.64	20.69	47.24	2.71	29.36	100.0	0.0	88.02	11.98	13.99	46.05	39.96
Z1327	89.13	1.39	9.49	7.75	53.67	38.58	22.76	46.09	31.14	0.0	43.05	56.95	86.61	13.39	2.66	16.43	80.91
Z1328	19.74	50.65	29.61	20.43	39.19	40.38	21.94	42.34	1.38	34.34	30.86	69.14	57.22	42.78	0.0	6.82	93.18
Z1330	20.77	27.58	51.65	0.0	19.34	80.66	0.0	68.29	31.71	0.0	100.0	0.0	27.67	72.33	27.8	0.0	72.2
Z1333	80.55	19.45	0.0	77.53	17.69	4.78	82.02	5.31	5.3	7.37	100.0	0.0	95.19	4.81	1.27	17.47	81.26
Z1334	20.01	19.58	60.41	0.0	17.77	82.23	0.0	0.0	30.81	69.19	9.15	90.85	16.72	83.28	0.0	0.0	100.0
Z1337	44.25	52.06	3.69	0.0	42.96	57.04	39.4	39.88	3.39	17.33	98.07	1.93	17.71	82.29	0.0	0.0	99.99
Z1340	32.47	36.76	30.77	12.4	61.79	25.81	15.63	68.99	9.98	5.4	3.41	96.59	21.63	78.37	0.0	0.0	99.99
Z1341	27.83	66.54	5.63	13.91	68.07	18.01	80.33	2.29	0.0	17.38	80.69	19.31	40.51	59.49	0.0	0.0	100.0
Z1342	13.95	16.79	69.25	0.0	30.03	69.97	6.02	28.16	47.25	18.57	2.85	97.15	0.0	100.0	0.0	3.96	96.03
Z1343	30.18	42.02	27.8	65.82	20.33	13.85	70.7	15.99	13.31	0.0	19.65	80.35	71.74	28.26	0.0	0.0	100.0
Z1344	37.63	29.59	32.77	26.98	52.61	20.4	32.17	53.3	1.92	12.61	12.63	87.37	45.32	54.68	21.34	27.01	51.66
Z1345	65.47	16.04	18.49	0.0	32.47	67.53	4.4	0.0	42.86	52.73	19.85	80.15	0.0	100.0	0.0	0.0	100.0
Z1346	62.25	5.23	32.52	0.0	1.29	98.71	27.15	0.0	14.83	58.02	26.52	73.48	0.0	100.0	0.0	0.0	100.0
Z1347	19.66	61.06	19.28	35.88	52.92	11.2	20.1	33.84	19.19	26.87	81.55	18.45	54.05	45.95	1.5	32.48	66.02
Z1352	100.0	0.0	0.0	17.58	82.42	0.0	20.75	79.25	0.0	0.0	100.0	0.0	100.0	0.0	0.0	20.32	79.67
Z1353	100.0	0.0	0.0	42.82	53.53	3.65	28.75	47.25	0.0	24.0	100.0	0.0	100.0	0.0	0.0	30.2	69.8
Z1355	89.56	7.41	3.03	50.95	43.2	5.86	59.94	26.09	6.01	7.96	100.0	0.0	55.8	44.2	0.0	0.0	100.0
Z1356	19.48	11.96	68.55	21.98	38.76	39.26	0.0	36.37	21.41	42.23	15.45	84.55	16.41	83.59	0.0	0.0	100.01
Z1360	38.83	47.78	13.38	28.55	71.45	0.0	33.75	61.35	0.0	4.91	44.61	55.39	42.25	57.75	22.02	14.91	63.08
